company;year;10000;12000;12200;12710;20000;32000;40100;40400;40800;41500;49100;49500;target
17;2013;5247.3801;895.0726965;2.71E-06;2.71E-06;1161.276981;125.1797154;1948.81094;-1773.582173;2.71E-06;-106.1419214;145.9941545;34.59173713;0
18;2012;3514.873729;2668.240247;1026.644656;43.99842818;798.3748618;2378.462209;5073.882691;-4214.038165;-81.95587805;-98.97823035;112.1162954;10.74910298;0
19;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
19;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
20;2012;4031.263146;2635.693702;126.1785014;99.65425203;2680.225477;1347.217832;4110.679434;-2777.305016;-57.72233604;2.71E-06;-68.77506233;-24.95929268;0
20;2013;3289.881499;1738.892862;150.5056911;10.58049322;2636.671252;650.690439;2819.005108;-1850.135528;-51.91078591;2.71E-06;-103.7804634;-40.52082927;0
21;2012;15030.31858;4348.212556;99.53115176;160.9641003;4306.459198;6369.548339;18475.53204;-12155.88365;-789.631748;-287.0389133;-33.01814363;-1141.896241;0
21;2013;14634.65451;3740.964512;97.05163686;54.29593225;4493.832114;5070.859333;16587.76505;-10856.95314;-692.0529837;-399.7457398;227.3564011;187.372916;0
22;2012;1550.809512;902.8471599;414.6768157;13.28589973;196.7682927;1030.164688;2860.255797;-2143.571873;-92.04640921;-27.31652575;56.21909485;18.71195935;0
22;2013;1519.92322;873.0253333;375.9832683;23.48474255;209.0947669;1023.786699;3175.836615;-2387.630043;-90.18894038;-29.24176694;59.18320596;18.87424661;0
23;2013;4090.657995;1167.28916;59.11436314;36.13495935;1577.175339;2512.831165;3471.539295;-1509.247696;-229.803523;-26.17181572;639.1471545;458.7680217;0
24;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
24;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
25;2012;1440.218333;1040.711225;599.8109864;2.71E-06;484.3634228;782.5663442;1436.181699;-748.9406341;-95.55661789;-43.92411653;76.16689431;26.67901626;0
25;2013;1421.116331;1047.579672;542.6014173;2.71E-06;541.0232764;692.6399485;1483.191499;-699.5191951;-95.61566938;-42.34493496;113.321897;56.65985366;0
26;2012;3636.670791;912.1186179;27.73701084;272.8245745;3122.648309;307.9851084;4786.371068;-3147.68919;-50.33600813;-15.99792412;441.0302873;474.4379295;0
26;2013;3403.742629;543.3704255;14.01198645;253.5382466;3176.45158;132.616561;4707.645341;-3114.312905;-49.22492141;-12.34494038;386.5602683;289.754187;0
27;2012;2131.838835;908.5968266;33.89603252;235.6850596;1095.827829;526.726542;1143.660843;-276.9080163;-274.7085528;-23.69822222;-479.6143659;-510.3666152;0
27;2013;1736.231504;919.8489837;29.97199729;479.5445772;333.1702981;511.6443198;994.2415203;-251.9478645;-279.7596585;-19.439729;-743.2799322;-762.6575312;0
28;2013;1767.391659;1536.2711;43.19001897;53.61654743;631.2891789;1123.55574;5699.224163;-133.5804661;-33.90501626;-53.40290786;130.1874444;37.82485908;0
29;2013;12423.60025;6277.664014;225.1570244;390.3630867;2617.634187;4975.872612;3393.014499;-4708.000374;-410.5959756;-105.1780976;190.1371816;96.43669106;0
30;2012;5519.348238;1479.151913;598.379897;454.4770271;3230.852401;1315.365537;4892.809098;-3546.765743;-188.0437236;-20.06805149;64.68650136;26.71780217;0
30;2013;5550.456507;1676.31516;739.1039431;508.2715041;3214.958902;1425.65877;4781.871095;-3473.631672;-178.5103388;-12.12295393;29.31620325;14.88593225;0
31;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
31;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
32;2011;4729.963144;3594.355827;1573.726287;67.55392954;3714.810569;540.5588076;3822.813008;-2863.242276;-80.03197832;-21.80542005;966.6644986;664.8186992;0
32;2012;5919.121951;4935.12439;504.9943089;96.66151762;4529.11084;968.3696477;5135.5729;-1342.336314;-72.06097561;-10.68157182;1736.371545;1221.330081;0
33;2012;1291.655008;1241.414973;938.3490298;6.23999187;421.7148401;869.8949404;1919.805398;-1613.573775;-8.281260163;-19.95595122;48.14013008;22.46035772;0
33;2013;1405.67616;1330.470317;961.6097696;9.872384824;446.3732249;959.302935;2101.414631;-1683.178642;-11.97204336;-26.83607859;58.49785637;24.65838482;0
34;2012;2155.988236;1918.739504;557.6880759;317.2026287;807.3406152;1330.125775;1767.394566;-431.4154824;-80.93602981;-2.58402439;-30.21202168;-15.93131707;0
34;2013;2155.958417;1936.926824;505.9667859;681.8640136;818.2283198;1227.414257;2207.760867;-1135.283653;-23.46715176;-6.05801084;15.30688347;11.0791897;0
35;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
35;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;1
36;2012;3140.423206;2451.721309;196.4147154;1.633208672;1440.706276;1607.148626;2033.769604;-1083.588621;-103.0489621;-10.03481572;47.45355014;41.72094851;0
36;2013;2819.84013;2081.027439;172.6364499;151.0082818;1582.346241;1170.609016;1904.971301;-938.6355285;-87.9221626;-13.04207859;178.5461951;148.0684526;0
37;2012;2483.481724;1373.824485;105.7318076;2.71E-06;1211.445436;1137.198764;1151.397667;-677.8157913;-44.35139024;-28.02610027;37.97824661;27.58501355;0
37;2013;3592.79429;1114.091415;76.16495935;2.71E-06;1228.710488;1182.863309;859.6936856;-570.2959621;-44.65722764;-27.90399187;-85.88908672;17.83415718;0
38;2012;6423.887995;1985.172238;1242.438407;4.537661247;4967.486583;1349.822575;7638.801369;-6060.402287;-251.6948428;-8.391065041;720.8978862;519.6432087;0
38;2013;6560.913607;2014.508491;1194.376593;99.55252033;5520.225401;903.1869079;7672.87684;-5858.465322;-270.1843848;-7.090829268;837.9535989;557.6452439;0
39;2012;1700.313829;1454.475431;620.841084;78.35388618;310.7961897;1091.683377;3194.500805;-2379.149482;-44.79883198;-49.65269377;69.66505691;11.34365312;0
39;2013;1813.068038;1472.725146;695.3033523;34.4180542;367.0873388;1127.033339;3311.318035;-2514.020675;-40.34877236;-45.8805935;74.19692141;22.65398374;0
40;2012;2536.023927;1798.11536;5.22303523;2.71E-06;671.8958862;1760.04364;1528.341108;-303.9041491;-197.1771409;-178.1070732;286.5415285;87.69611111;0
40;2013;2009.360442;1147.924667;15.06184824;2.71E-06;719.1158076;1119.397908;1872.203583;-400.1337507;-151.1442954;-133.713271;228.4627317;77.03021951;0
41;2012;1733.290366;12.60998374;2.374588076;2.71E-06;1391.981965;246.4574526;1010.647488;190.0086558;-41.82845528;2.71E-06;147.1140976;94.94340108;0
41;2013;1788.396206;61.70704607;2.111653117;2.71E-06;1481.65393;259.3165312;1091.139295;222.6639566;-44.61734417;2.71E-06;172.9230352;116.7723577;0
42;2012;28456.78726;27137.10976;24006.37344;2401.741734;14337.14472;6529.379133;10343.02304;-7315.545799;-15.76151762;-184.6571816;535.804336;226.6417344;0
42;2013;25254.14743;24286.13496;21379.5523;2621.449051;8949.053388;8714.95664;7324.442547;-13295.10488;-13.92276423;-147.1861789;-4898.310569;-5388.091328;0
43;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
43;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
44;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
44;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
45;2012;5772.612331;3896.867537;602.7314472;42.78255827;727.5472195;4593.205612;7502.895564;-5626.952859;-248.2585718;-57.71763144;-408.572981;-448.3358428;0
45;2013;5672.484043;3996.39203;611.9675393;28.16335772;667.8464119;4549.137965;7621.862653;-5688.183008;-245.0558211;-48.21695664;-468.6177995;-508.0366531;0
46;2011;11392.14092;7030.081301;1588.888889;1.35501355;5608.130081;4538.211382;10812.73713;-8750.948509;-100.8130081;-103.5230352;1302.439024;2602.439024;0
46;2012;10259.8916;6429.539295;894.5799458;0.002710027;3169.918699;7011.111111;9547.154472;-5854.742547;-121.6802168;-17.07317073;399.1869919;-38.75338753;0
47;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
47;2013;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;0
48;2012;32673.16515;5991.916341;1176.354897;68.14611653;8834.448049;8610.113829;5938.127824;-2875.266388;-328.0854499;-558.0426585;1323.416932;71.0927019;0
48;2013;31033.43274;5668.891759;779.4329133;113.774439;6046.018293;13541.56356;5990.093293;-2888.792978;-300.4182547;-640.6588211;-828.2500678;-2583.750412;0
49;2012;1657405.691;877302.168;0.002710027;321.9512195;1116295.664;294429.2683;10634.14634;0.002710027;-503.2520325;-9112.466125;-13549.05149;48265.58266;0
49;2013;1352757.182;780663.9566;0.002710027;360.1626016;783036.8564;294499.458;11913.27913;0.002710027;-525.4742547;-10249.8645;-12451.21951;-291465.3117;0
50;2012;114957.9946;71131.97832;32502.71003;37.9403794;29604.87805;81690.2439;113043.6314;42633.33333;0.002710027;0.002710027;4555.01355;9147.696477;0
50;2013;107414.6341;65021.68022;30728.72629;48.50948509;28853.11653;75507.58808;112989.4309;46990.51491;0.002710027;0.002710027;2828.99729;9132.791328;0
51;2012;3459.482732;2195.15177;49.18778862;57.46243089;858.7643198;2600.718412;11347.93414;-9897.408824;-167.4517913;-0.003542005;-1.332585366;26.73883198;0
51;2013;3588.12203;2458.699496;48.85049864;28.3068645;950.7960759;2637.325954;10404.2694;-8755.986504;-161.3803604;-0.000273713;102.4887967;92.0317561;0
52;2012;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;2.71E-06;-1130.455637;-841.7600705;2.71E-06;2.71E-06;0
52;2013;63975.87894;18875.11825;9478.547959;67.27387263;35238.39583;12680.06153;28424.12282;-12970.01882;2.71E-06;2.71E-06;-117.773393;686.8340081;0
53;2012;31222.22756;14235.43484;2340.383415;6899.309263;29867.56618;1354.661371;11062.22912;-2536.622117;-346.0076341;-4.408878049;2672.268767;2330.343759;0
53;2013;32692.39382;14108.74349;2290.408398;9823.898496;31257.25152;1435.14229;10788.04541;-2612.086875;-352.8550949;-5.872937669;2278.480108;2067.192114;0
54;2012;1003.732547;253.0648184;2.71E-06;2.71E-06;-1659.104019;303.0908103;229.5434255;2.71E-06;-1.034224932;-27.5298374;-524.1147859;-548.0826206;0
54;2013;1081.178057;50.66839566;2.71E-06;2.71E-06;-10.30480759;256.1340759;186.9818699;2.71E-06;-1.000780488;-18.64649051;-236.278084;-245.8122466;0
55;2012;12594.03212;3932.716558;127.7153279;12.87543902;4417.487523;4665.959035;5489.887076;-2626.01236;-440.0862114;-285.2885366;264.3265908;58.65708401;0
55;2013;11536.2644;3043.354943;75.42209485;441.1313388;4907.433317;2976.759661;6363.22693;-3212.692702;-471.7835935;-190.9671897;289.868187;94.0811084;0
56;2012;34484.55016;23947.50271;6189.798233;905.053271;3251.249355;30431.21255;45985.38092;-40649.76854;-548.6223008;-426.7630081;-5724.555127;-5955.944724;0
56;2013;26703.59109;17483.5534;4557.593913;786.6681463;1451.19187;24772.93409;29389.54593;-24640.43576;-471.1327832;-396.6287724;-1084.036621;-1799.441171;0
57;2012;446.3784932;384.724645;234.575168;2.71E-06;209.6254309;229.1243035;1363.11561;-1124.156033;-13.13884824;-5.382474255;-194.2817371;-195.8780244;0
57;2013;317.7890542;265.1325501;95.47993767;2.71E-06;160.6858374;147.6321165;538.4066829;-346.577729;-7.505398374;-3.747650407;-45.52160705;-48.9395935;0
58;2012;11771.46023;11095.92937;10769.45858;2.71E-06;882.9710136;4774.792694;5227.005355;1623.523076;-7.152276423;-388.065458;-822.4919946;-1172.988106;1
58;2013;9750.835035;9091.528203;8689.850157;2.71E-06;343.5662222;4735.214051;1257.519626;1350.107141;-4.620479675;-217.2023117;-322.6214255;-539.4090352;1
59;2012;12695.51192;7094.454263;2627.820561;191.8462575;8753.104775;3827.23606;14836.34733;-9152.027976;-727.3212222;-62.64810569;184.440523;125.8318699;0
59;2013;12308.09605;7026.900864;2494.134092;263.4947425;9356.900022;2844.573341;15408.03884;-9245.913612;-650.1767805;-30.31760163;888.7217859;610.0221518;0
60;2013;1618.098724;1516.77042;265.3341626;335.6480949;1429.331108;186.0575881;1424.203545;-702.9055068;-23.62198374;-2.855737127;10.46714905;22.61299729;0
61;2013;2068.947084;1141.566127;438.2077778;37.323729;875.8008238;936.3943713;1861.689336;-1495.819556;-15.09415989;-26.97571003;4.387726287;2.874783198;0
62;2013;7979.095946;4211.971336;2.71E-06;584.2222331;6342.781745;736.9322358;3563.807477;2.71E-06;-421.516271;-1.324211382;1432.364225;1078.874244;0
63;2012;9655.141222;5945.35652;54.22707588;2.71E-06;9263.27526;389.8326558;1332.307691;-319.3222005;-9.486387534;-0.077821138;423.1398076;866.9307615;0
63;2013;10236.06035;6364.883596;24.25434146;2.71E-06;9759.104114;448.6772683;1146.335702;-271.6690894;-9.360539295;2.71E-06;263.8467832;622.7391274;0
64;2012;4448.286772;1807.478461;839.7631247;113.314122;-2816.006266;708.7463388;5932.232317;-3656.166501;-403.8236775;-380.1951192;-419.4023767;302.5670081;1
64;2013;4190.605355;1897.067062;1032.803778;54.0820813;-3124.470249;588.6028103;6275.336688;-4059.888108;-395.7351409;-316.9155935;-95.29510027;-234.1508266;1
65;2012;684.0836802;659.8079973;38.27434146;2.71E-06;516.917626;167.1660542;1140.755019;-551.1185474;-0.950859079;-15.31739837;105.0918022;77.16039566;0
65;2013;804.2060244;779.3319675;87.87459892;2.71E-06;550.7328374;253.473187;1147.938905;-584.3311111;2.71E-06;-11.98606233;114.935355;88.01575339;0
66;2012;395.0387425;189.1663089;26.1908645;2.71E-06;131.7417398;168.4460542;1321.227179;-469.8521491;-26.23761247;-15.95447967;-60.46891599;-76.42156911;0
66;2013;406.1391192;130.1966992;32.45667209;2.71E-06;163.968607;160.8696992;1299.83135;-465.4317805;-23.76479133;-13.1554336;-25.49979133;-38.65441463;0
67;2012;6571.65926;3196.912257;487.7433144;82.14531978;2168.504566;2855.352455;5231.074664;-2285.495829;-185.9865095;-212.3109648;563.3676125;287.9536206;0
67;2013;8782.795691;3519.902425;570.7569485;189.2209648;4118.644577;2957.368019;5303.836144;-2431.840409;-221.7632737;-221.258393;615.2590515;316.5345366;0
68;2012;69516.94867;53282.5003;931.3108726;14114.1025;9702.239331;57939.67301;57232.91932;-37920.1513;-68.65248238;-198.3295528;2160.329041;1766.061325;0
68;2013;51008.67179;38782.7787;347.0583008;12843.28379;9956.475192;38927.53236;36477.18943;-22821.9399;-154.9828808;-137.9565718;2095.591696;1823.492821;0
69;2013;2354.401076;1542.420157;329.6288401;480.4875989;1823.299637;349.803336;2664.449474;-1126.673691;-94.42925203;2.71E-06;24.21285366;37.60599187;0
70;2012;4392.882203;2888.975491;392.7853198;47.26063144;2226.517534;1787.902415;6446.109721;-4548.131469;-96.40040108;-61.51757724;187.6246125;47.20085637;0
70;2013;4708.800092;2351.088328;1288.348176;30.73111653;1596.257612;2230.594916;5778.74065;-3948.274612;-144.4655474;-100.1890108;142.183206;80.62499729;0
